CustomerID,Recency,Frequency,Monetary,Average_order_value,Products_purchased,Cancellation_frequency,Total_unique_products,Favorite_day_of_week,Favorite_hour_of_day,Cluster
15464.0,338,1,1044.65,1044.65,348,0.0,155,2,15,1
15465.0,19,24,6945.0199999999995,289.37583333333333,1217,6.0,43,6,10,1
15466.0,85,1,334.53,334.53,246,0.0,56,3,14,1
15467.0,9,4,511.88,127.97,306,1.0,41,6,14,1
15468.0,35,5,438.46,87.692,150,3.0,25,2,13,1
15469.0,43,4,504.5,126.125,150,2.0,24,3,16,1
15471.0,2,1,454.48,454.48,256,0.0,67,2,14,1
15472.0,113,1,371.56,371.56,251,0.0,76,3,15,1
15473.0,14,10,1465.2,146.52,552,3.0,4,2,14,1
15475.0,77,1,454.10999999999996,454.10999999999996,319,0.0,29,4,15,1
15478.0,40,2,1399.92,699.96,575,0.0,34,4,11,1
15480.0,116,1,905.5,905.5,303,0.0,45,0,14,1
15482.0,15,15,6353.52,423.56800000000004,2981,4.0,45,3,10,1
15483.0,161,4,225.26,56.315,291,0.0,74,4,12,1
15484.0,1,5,3559.21,711.842,3134,1.0,135,3,13,1
15485.0,30,3,2564.5,854.8333333333334,1281,0.0,59,2,14,1
15488.0,92,1,91.32000000000001,91.32000000000001,73,0.0,2,3,10,1
15489.0,22,4,1090.03,272.5075,593,1.0,47,3,12,1
15491.0,95,7,3090.85,441.55,1624,1.0,108,0,10,1
15492.0,28,2,659.4599999999999,329.72999999999996,483,0.0,32,0,14,1
15493.0,32,7,1918.86,274.12285714285713,546,2.0,177,0,11,1
15494.0,21,2,1280.58,640.29,1139,0.0,120,2,15,1
15497.0,17,3,1259.7,419.90000000000003,622,1.0,13,0,10,1
15498.0,2,30,13252.55,441.75166666666667,6090,3.0,360,3,10,1
15500.0,8,4,1131.56,282.89,572,0.0,64,0,13,1
15502.0,15,19,5548.58,292.0305263157895,3825,9.0,163,0,11,1
15503.0,362,1,141.04,141.04,70,0.0,66,6,10,1
15504.0,81,1,52.83,52.83,33,0.0,13,0,13,1
15505.0,52,7,3497.14,499.59142857142854,2348,2.0,90,4,7,1
15506.0,22,3,972.08,324.0266666666667,842,0.0,121,3,12,1
15507.0,171,1,475.86,475.86,160,0.0,41,1,11,1
15508.0,189,6,1000.27,166.71166666666667,440,0.0,78,4,15,1
15510.0,330,1,250.0,250.0,2,0.0,1,3,12,1
15511.0,11,5,900.53,180.106,269,0.0,117,3,15,1
15512.0,155,2,121.0,60.5,68,0.0,7,2,12,1
15513.0,31,22,14520.08,660.0036363636364,5545,3.0,183,3,12,1
15514.0,12,13,2907.45,223.64999999999998,1761,2.0,96,4,12,1
15516.0,44,3,62.43,20.81,27,0.0,15,0,11,1
15517.0,233,1,267.03,267.03,293,0.0,27,2,14,1
15518.0,64,12,1897.75,158.14583333333334,1253,4.0,135,6,12,1
15520.0,1,1,343.5,343.5,314,0.0,18,3,10,1
15521.0,36,12,2699.65,224.97083333333333,1675,4.0,116,2,12,1
15522.0,32,2,397.99,198.995,572,0.0,47,1,12,1
15523.0,84,1,412.01000000000005,412.01000000000005,132,0.0,10,4,16,1
15524.0,24,1,440.0,440.0,4,0.0,1,1,12,1
15525.0,2,4,716.97,179.2425,383,1.0,132,2,14,1
15526.0,33,2,148.44,74.22,24,0.0,4,6,15,1
15527.0,18,9,2411.68,267.96444444444444,988,1.0,127,0,12,1
15528.0,254,1,229.33,229.33,123,0.0,26,2,16,1
15529.0,22,12,3932.6,327.71666666666664,3447,1.0,414,1,11,1
15530.0,21,4,1497.31,374.3275,938,0.0,90,3,11,1
15531.0,8,2,1972.39,986.195,1085,0.0,196,2,17,1
15532.0,25,6,1490.98,248.49666666666667,500,2.0,204,6,13,1
15533.0,19,5,746.92,149.384,256,2.0,73,6,15,1
15535.0,173,7,426.4,60.91428571428571,121,3.0,55,6,12,1
15537.0,163,1,110.92,110.92,29,0.0,24,2,13,1
15539.0,7,1,538.46,538.46,410,0.0,41,4,13,1
15540.0,11,1,213.3,213.3,200,0.0,15,0,13,1
15541.0,114,1,85.13000000000001,85.13000000000001,49,0.0,29,2,14,1
15543.0,288,1,127.86,127.86,86,0.0,26,3,15,1
15544.0,8,11,3542.51,322.04636363636365,3105,2.0,122,4,16,1
15545.0,54,2,288.96999999999997,144.48499999999999,162,0.0,78,6,13,1
15547.0,7,14,4910.6,350.75714285714287,3999,0.0,441,6,12,1
15549.0,77,4,1640.21,410.0525,681,1.0,103,3,15,1
15550.0,4,4,575.63,143.9075,295,0.0,43,3,15,1
15551.0,36,1,436.06,436.06,218,0.0,29,3,12,1
15552.0,217,1,90.12,90.12,60,0.0,17,4,14,1
15553.0,60,1,428.93,428.93,449,0.0,51,0,14,1
15554.0,277,1,217.2,217.2,74,0.0,14,0,9,1
15555.0,12,20,4745.75,237.2875,4369,4.0,403,6,12,1
15556.0,24,1,279.77,279.77,236,0.0,31,1,16,1
15557.0,28,1,468.91,468.91,213,0.0,16,4,12,1
15561.0,11,5,722.74,144.548,256,1.0,27,0,11,1
15562.0,351,1,134.55,134.55,39,0.0,1,3,9,1
15563.0,8,5,1310.69,262.13800000000003,1430,2.0,87,3,11,1
15565.0,50,2,173.16,86.58,60,0.0,8,3,10,1
15567.0,18,1,186.01,186.01,223,0.0,7,0,10,1
15568.0,2,3,758.29,252.76333333333332,461,0.0,27,2,11,1
15569.0,103,5,1375.71,275.142,666,0.0,27,6,10,1
15570.0,7,13,4093.27,314.86692307692306,2054,1.0,232,3,14,1
15571.0,11,4,650.4300000000001,162.60750000000002,264,0.0,47,6,11,1
15572.0,4,7,2533.42,361.9171428571429,1213,0.0,166,0,10,1
15573.0,31,2,583.24,291.62,354,0.0,87,3,12,1
15574.0,177,4,675.64,168.91,332,0.0,131,3,15,1
15576.0,37,1,921.37,921.37,394,0.0,43,2,12,1
15577.0,151,3,258.88,86.29333333333334,89,0.0,39,0,17,1
15578.0,162,1,127.1,127.1,52,0.0,13,3,13,1
15579.0,68,2,327.6,163.8,117,0.0,45,6,12,1
15581.0,156,10,717.4300000000001,71.74300000000001,280,0.0,133,2,14,1
15582.0,24,3,682.9100000000001,227.63666666666668,453,0.0,39,1,13,1
15584.0,23,5,718.36,143.672,311,1.0,89,2,10,1
15585.0,176,1,455.3,455.3,320,0.0,31,3,8,1
15587.0,50,4,913.6800000000001,228.42000000000002,312,0.0,3,3,9,1
15589.0,252,4,456.58,114.145,242,1.0,28,1,9,1
15592.0,46,1,388.58,388.58,354,0.0,24,0,8,1
15593.0,70,1,199.8,199.8,60,0.0,5,4,11,1
15594.0,15,6,1767.53,294.5883333333333,982,1.0,85,0,10,1
15596.0,100,9,1343.34,149.26,548,4.0,51,3,13,1
15597.0,29,2,315.71999999999997,157.85999999999999,276,1.0,22,4,13,1
15598.0,35,3,235.68,78.56,156,2.0,14,0,16,1
15599.0,26,2,761.74,380.87,718,0.0,50,3,13,1
15601.0,11,17,6745.36,396.78588235294114,4978,3.0,230,4,10,1
15602.0,8,14,1102.3700000000001,78.74071428571429,999,5.0,30,4,14,1
15603.0,78,1,48.480000000000004,48.480000000000004,96,0.0,2,3,10,1
15604.0,52,1,216.39,216.39,159,0.0,17,1,14,1
15605.0,36,5,1198.23,239.64600000000002,441,0.0,61,4,13,1
15606.0,57,11,2422.64,220.23999999999998,720,2.0,51,6,15,1
15607.0,336,1,104.76,104.76,202,0.0,13,4,12,1
15608.0,28,4,1093.68,273.42,714,0.0,59,0,13,1
15609.0,182,2,270.03000000000003,135.01500000000001,145,1.0,16,2,13,1
15610.0,51,1,112.46000000000001,112.46000000000001,66,0.0,6,2,10,1
15611.0,9,13,1547.39,119.03,496,2.0,22,2,10,1
15612.0,36,2,195.15,97.575,52,0.0,4,3,12,1
15615.0,10,27,10360.04,383.7051851851852,5493,4.0,185,1,10,1
15618.0,32,5,747.03,149.406,427,1.0,38,0,8,1
15619.0,10,1,336.40000000000003,336.40000000000003,136,0.0,3,1,8,1
15620.0,50,6,1524.4,254.0666666666667,899,3.0,92,4,12,1
15621.0,4,6,1158.77,193.12833333333333,463,2.0,11,0,13,1
15622.0,3,16,3224.53,201.533125,1552,7.0,169,3,13,1
15623.0,141,1,301.03,301.03,125,0.0,19,3,17,1
15624.0,116,4,588.13,147.0325,357,0.0,26,0,15,1
15625.0,100,8,1504.56,188.07,1166,4.0,44,0,14,1
15626.0,74,2,675.8,337.9,766,0.0,49,0,10,1
15628.0,4,10,2865.64,286.56399999999996,1882,1.0,85,2,12,1
15630.0,45,3,1180.4,393.4666666666667,799,1.0,57,1,15,1
15632.0,15,10,3147.31,314.731,2049,2.0,107,3,11,1
15634.0,17,1,243.55,243.55,99,0.0,15,1,16,1
15636.0,89,2,724.76,362.38,284,0.0,20,6,11,1
15637.0,52,1,223.36,223.36,128,0.0,15,1,8,1
15638.0,301,1,-94.0,-94.0,-52,1.0,2,4,15,1
15639.0,134,1,425.32,425.32,323,0.0,25,3,14,1
15640.0,4,17,12336.74,725.6905882352941,6538,2.0,241,6,14,1
15641.0,105,4,1887.2,471.8,1562,0.0,102,2,14,1
15643.0,179,6,647.4,107.89999999999999,242,3.0,31,2,14,1
15644.0,166,4,803.54,200.885,550,0.0,166,6,14,1
15645.0,18,1,611.59,611.59,255,0.0,49,0,11,1
15646.0,157,4,425.14000000000004,106.28500000000001,388,1.0,35,3,9,1
15648.0,204,4,584.75,146.1875,211,2.0,23,3,15,1
15649.0,336,2,816.0,408.0,192,0.0,1,1,10,1
15651.0,36,3,646.3,215.4333333333333,479,0.0,27,3,8,1
15652.0,91,1,337.74,337.74,208,0.0,21,4,14,1
15653.0,92,2,877.4399999999999,438.71999999999997,1200,0.0,4,1,9,1
15654.0,9,2,922.53,461.265,475,0.0,15,2,13,1
15655.0,233,2,511.32,255.66,319,1.0,34,6,15,1
15656.0,45,4,748.5,187.125,343,0.0,46,1,13,1
15657.0,22,1,30.0,30.0,24,0.0,1,3,12,1
15658.0,190,8,958.9,119.8625,232,3.0,40,3,10,1
15659.0,43,1,306.45,306.45,111,0.0,11,3,9,1
15660.0,25,12,1552.01,129.33416666666668,1037,3.0,55,3,13,1
15661.0,317,2,309.8,154.9,236,0.0,4,2,13,1
15663.0,106,1,138.14,138.14,106,0.0,9,3,15,1
15664.0,50,2,358.63,179.315,141,1.0,19,3,10,1
15665.0,168,2,2222.21,1111.105,1654,0.0,92,6,15,1
15667.0,39,1,301.32,301.32,240,0.0,13,0,10,1
15668.0,217,1,76.32000000000001,76.32000000000001,72,0.0,1,4,10,1
15669.0,40,5,677.69,135.538,339,1.0,31,3,17,1
15670.0,296,1,173.05,173.05,91,0.0,12,2,10,1
15671.0,18,10,2635.4900000000002,263.54900000000004,1681,3.0,52,0,9,1
15673.0,88,4,2726.23,681.5575,1451,0.0,107,0,16,1
15674.0,73,6,1744.02,290.67,1075,2.0,87,1,15,1
15675.0,81,3,323.69,107.89666666666666,527,0.0,20,3,19,1
15676.0,9,5,3324.09,664.818,2231,2.0,191,4,14,1
15677.0,49,1,657.23,657.23,319,0.0,33,4,15,1
15678.0,52,1,352.7,352.7,184,0.0,12,1,9,1
15679.0,24,4,781.28,195.32,1170,0.0,98,2,16,1
15680.0,9,3,1333.68,444.56,952,0.0,61,2,14,1
15681.0,18,6,946.36,157.72666666666666,556,1.0,32,4,13,1
15683.0,117,1,193.75,193.75,131,0.0,10,6,12,1
15687.0,8,11,2981.5,271.04545454545456,1308,2.0,119,2,13,1
15689.0,119,2,254.1,127.05,84,0.0,8,0,9,1
15690.0,4,2,239.76,119.88,408,0.0,19,0,15,1
15691.0,252,1,136.8,136.8,72,0.0,2,4,15,1
15692.0,28,1,191.04,191.04,138,0.0,12,4,14,1
15694.0,0,14,6408.6,457.75714285714287,1664,1.0,41,3,9,1
15695.0,266,2,409.98,204.99,212,0.0,22,4,8,1
15696.0,33,12,2619.11,218.2591666666667,1009,4.0,140,6,14,1
15699.0,17,1,309.65,309.65,113,0.0,18,1,8,1
15700.0,172,3,664.03,221.34333333333333,328,1.0,85,6,15,1
15701.0,2,4,1529.0,382.25,912,0.0,193,6,12,1
15703.0,264,1,211.5,211.5,66,0.0,5,6,10,1
15704.0,140,4,2293.62,573.405,1028,0.0,79,6,12,1
15705.0,201,1,143.1,143.1,62,0.0,6,6,15,1
15706.0,59,7,1001.8100000000001,143.1157142857143,305,3.0,50,0,14,1
15707.0,35,4,916.98,229.245,594,0.0,126,3,14,1
15708.0,40,11,3200.73,290.97545454545457,1208,4.0,124,6,11,1
15709.0,283,1,133.25,133.25,121,0.0,6,1,10,1
15712.0,9,5,1072.3600000000001,214.47200000000004,486,0.0,41,4,11,1
15713.0,143,3,346.75,115.58333333333333,149,1.0,18,1,13,1
15714.0,11,2,330.03000000000003,165.01500000000001,186,0.0,34,0,11,1
15716.0,145,4,1101.1100000000001,275.27750000000003,738,0.0,101,6,12,1
15717.0,234,1,150.3,150.3,70,0.0,7,1,13,1
15719.0,32,14,5026.77,359.055,2716,1.0,298,3,12,1
15720.0,24,1,598.73,598.73,281,0.0,128,1,14,1
15721.0,11,1,471.40000000000003,471.40000000000003,388,0.0,80,0,12,1
15722.0,35,6,2169.86,361.6433333333334,1018,1.0,47,1,11,1
15723.0,364,1,190.7,190.7,73,0.0,37,4,11,1
15724.0,201,3,212.3,70.76666666666667,72,1.0,11,6,14,1
15725.0,15,1,415.25,415.25,221,0.0,32,3,14,1
15727.0,16,7,5159.06,737.0085714285715,3063,0.0,213,2,15,1
15728.0,49,1,-134.8,-134.8,-34,1.0,4,4,14,1
15729.0,198,2,62.0,31.0,24,1.0,5,2,12,1
15730.0,65,4,1108.38,277.095,683,1.0,68,1,12,1
15732.0,212,2,294.12,147.06,215,0.0,13,2,14,1
15733.0,282,1,162.3,162.3,62,0.0,10,2,9,1
15734.0,114,2,1339.45,669.725,346,0.0,25,2,10,1
15737.0,14,12,1121.21,93.43416666666667,584,4.0,60,0,10,1
15738.0,18,19,4788.77,252.0405263157895,2967,3.0,46,0,12,1
15739.0,66,1,449.12,449.12,472,0.0,8,1,13,1
15740.0,49,1,154.88,154.88,152,0.0,9,4,14,1
15743.0,16,4,775.96,193.99,214,0.0,59,2,13,1
15744.0,77,1,34.8,34.8,120,0.0,3,4,9,1
15745.0,8,6,1071.24,178.54,412,2.0,57,6,10,1
15746.0,134,2,182.96,91.48,130,1.0,28,3,15,1
15747.0,12,3,946.64,315.5466666666667,466,0.0,52,6,12,1
15748.0,40,1,144.36,144.36,50,0.0,19,6,12,1
15749.0,235,4,21535.9,5383.975,9014,1.0,6,0,13,1
15750.0,2,9,2448.8,272.0888888888889,1776,1.0,214,2,12,1
15752.0,39,8,2618.15,327.26875,1955,1.0,236,0,11,1
15753.0,304,1,79.2,79.2,144,0.0,1,1,12,1
15754.0,50,4,455.67,113.9175,197,1.0,24,1,10,1
15755.0,1,8,2318.88,289.86,1397,2.0,127,0,15,1
15756.0,61,4,528.01,132.0025,241,0.0,160,6,14,1
15757.0,65,2,714.42,357.21,491,0.0,43,2,12,1
15758.0,24,1,205.25,205.25,47,0.0,9,1,10,1
15759.0,218,3,253.04,84.34666666666666,60,0.0,5,3,15,1
15762.0,65,2,583.75,291.875,251,0.0,37,4,15,1
15763.0,31,3,1048.67,349.5566666666667,268,1.0,58,4,12,1
15764.0,81,10,3245.47,324.54699999999997,2036,4.0,150,2,15,1
15766.0,64,1,315.06,315.06,170,0.0,11,3,17,1
15768.0,115,3,621.8299999999999,207.27666666666664,244,0.0,23,3,10,1
15769.0,7,29,51823.72,1787.024827586207,27660,3.0,26,3,10,1
15773.0,5,1,635.6800000000001,635.6800000000001,311,0.0,10,6,12,1
15774.0,68,1,270.8,270.8,87,0.0,25,6,12,1
15775.0,245,1,104.9,104.9,68,0.0,7,4,12,1
15776.0,133,1,241.62,241.62,138,0.0,18,4,13,1
15777.0,241,5,1021.61,204.322,375,1.0,18,1,16,1
15780.0,183,3,475.28000000000003,158.42666666666668,220,0.0,26,0,9,1
15781.0,25,4,333.56,83.39,178,1.0,20,0,14,1
15782.0,9,4,2593.94,648.485,863,1.0,34,6,14,1
15783.0,10,1,246.3,246.3,212,0.0,14,1,9,1
15785.0,29,8,2303.75,287.96875,1594,3.0,58,3,14,1
15786.0,43,5,4821.0,964.2,3307,2.0,257,2,13,1
15787.0,26,3,933.26,311.08666666666664,534,0.0,156,6,14,1
15789.0,358,1,351.3,351.3,438,0.0,25,3,14,1
15790.0,10,1,218.75,218.75,113,0.0,34,1,14,1
15791.0,43,3,1604.44,534.8133333333334,730,1.0,66,3,15,1
15793.0,9,4,948.96,237.24,552,1.0,6,0,11,1
15795.0,149,1,610.01,610.01,581,0.0,42,2,10,1
15796.0,1,9,2704.6600000000003,300.51777777777784,858,1.0,69,6,11,1
15797.0,113,3,2192.4,730.8000000000001,872,0.0,7,1,10,1
15799.0,75,3,884.14,294.7133333333333,955,0.0,94,6,12,1
15800.0,107,2,696.89,348.445,332,0.0,116,2,14,1
15801.0,46,4,1042.19,260.5475,562,1.0,61,0,15,1
15803.0,51,1,415.82000000000005,415.82000000000005,290,0.0,8,2,14,1
15804.0,0,19,3848.55,202.55526315789476,2513,6.0,170,2,10,1
15805.0,23,20,5411.87,270.5935,3317,3.0,220,3,12,1
15806.0,46,3,784.58,261.5266666666667,602,0.0,24,1,9,1
15807.0,50,3,903.9,301.3,430,0.0,48,4,14,1
15808.0,306,5,3641.07,728.214,1303,1.0,143,6,14,1
15809.0,35,6,399.21,66.535,251,1.0,31,3,11,1
15810.0,78,7,1145.43,163.63285714285715,737,3.0,66,2,19,1
15811.0,17,9,2171.32,241.2577777777778,1061,3.0,117,3,15,1
15812.0,107,5,1801.14,360.228,922,0.0,36,4,15,1
15813.0,207,2,1303.9099999999999,651.9549999999999,603,0.0,40,3,9,1
15814.0,3,6,1842.73,307.12166666666667,1247,2.0,64,3,9,1
15815.0,63,5,2100.6,420.12,1856,0.0,33,4,12,1
15819.0,49,4,1905.45,476.3625,1357,0.0,96,1,14,1
15820.0,319,1,206.98,206.98,128,0.0,17,0,12,1
15821.0,44,2,570.96,285.48,202,0.0,57,6,13,1
15822.0,3,2,885.47,442.735,375,0.0,28,1,14,1
15823.0,337,1,-811.86,-811.86,-282,1.0,15,3,12,1
15825.0,172,1,532.94,532.94,220,0.0,20,0,13,1
15826.0,51,4,1649.3600000000001,412.34000000000003,962,1.0,64,4,16,1
15827.0,73,20,1648.54,82.42699999999999,843,6.0,72,3,15,1
15829.0,99,2,636.14,318.07,996,0.0,44,4,10,1
15830.0,29,2,547.7,273.85,409,1.0,39,2,10,1
15831.0,58,4,740.64,185.16,1084,1.0,64,2,13,1
15832.0,254,1,836.79,836.79,465,0.0,54,2,15,1
15834.0,70,6,2073.8,345.6333333333334,955,2.0,242,0,17,1
15835.0,44,4,954.09,238.5225,439,0.0,47,3,10,1
15836.0,45,2,117.47,58.735,24,1.0,10,3,17,1
15837.0,64,1,391.98,391.98,189,0.0,24,3,9,1
15838.0,11,20,33362.28,1668.114,9008,1.0,55,3,9,1
15839.0,25,5,1020.74,204.148,670,2.0,56,1,12,1
15840.0,58,3,345.66,115.22000000000001,394,1.0,26,0,11,1
15841.0,64,6,1209.1,201.51666666666665,926,2.0,36,2,14,1
15843.0,303,1,118.95000000000002,118.95000000000002,27,0.0,8,2,10,1
15844.0,46,1,130.73999999999998,130.73999999999998,134,0.0,11,0,15,1
15845.0,17,10,3650.87,365.087,1918,2.0,97,4,10,1
15847.0,38,2,389.27,194.635,449,0.0,22,1,14,1
15850.0,19,2,234.88,117.44,298,0.0,87,6,14,1
15852.0,186,2,160.71,80.355,48,0.0,22,3,13,1
15853.0,51,1,110.8,110.8,135,0.0,29,2,10,1
15854.0,4,12,2969.12,247.42666666666665,926,0.0,105,0,13,1
15855.0,136,5,712.24,142.448,470,0.0,59,1,10,1
15856.0,4,31,15928.48,513.8219354838709,10799,4.0,296,4,17,1
15857.0,18,1,297.0,297.0,308,0.0,14,0,12,1
15858.0,15,5,1427.57,285.514,1163,0.0,145,1,13,1
15860.0,40,8,965.16,120.645,437,0.0,105,4,11,1
15861.0,12,9,2981.92,331.32444444444445,2527,1.0,339,6,15,1
15862.0,8,4,832.88,208.22,585,0.0,142,3,11,1
15863.0,25,2,68.84,34.42,19,0.0,18,0,12,1
15864.0,22,8,1769.7800000000002,221.22250000000003,1044,2.0,16,1,10,1
15865.0,40,3,895.13,298.37666666666667,368,0.0,37,1,11,1
15866.0,101,1,211.89,211.89,124,0.0,43,1,14,1
15867.0,5,16,3788.75,236.796875,2037,1.0,301,0,15,1
15869.0,277,2,149.64,74.82,175,0.0,13,0,17,1
15870.0,32,1,351.44,351.44,333,0.0,68,0,10,1
15872.0,14,2,316.25,158.125,187,0.0,101,4,11,1
15874.0,63,9,4330.67,481.18555555555554,2506,2.0,123,4,12,1
15877.0,1,3,437.83,145.94333333333333,243,1.0,122,1,11,1
15880.0,369,2,299.03,149.515,178,1.0,95,6,13,1
15881.0,312,8,438.24,54.78,199,3.0,26,0,16,1
15882.0,198,5,493.08000000000004,98.61600000000001,254,1.0,22,0,13,1
15883.0,2,2,396.48,198.24,223,0.0,42,2,17,1
15885.0,93,1,349.35,349.35,109,0.0,16,2,14,1
15886.0,60,1,181.09,181.09,147,0.0,12,0,14,1
15888.0,79,2,135.6,67.8,51,1.0,10,1,12,1
15889.0,156,2,400.77,200.385,200,0.0,78,6,15,1
15891.0,226,1,509.13,509.13,417,0.0,59,2,12,1
15894.0,253,2,257.6,128.8,163,0.0,34,6,14,1
15895.0,149,1,179.17,179.17,94,0.0,11,2,10,1
15897.0,194,2,208.59,104.295,223,0.0,17,6,13,1
15898.0,1,6,1379.63,229.93833333333336,565,1.0,70,0,11,1
15899.0,368,1,56.25,56.25,39,0.0,4,0,10,1
15900.0,23,1,337.28,337.28,216,0.0,44,2,12,1
15901.0,16,3,349.75,116.58333333333333,372,0.0,101,4,12,1
15903.0,9,8,5126.34,640.7925,2409,1.0,46,4,14,1
15904.0,8,1,164.68,164.68,84,0.0,30,3,14,1
15906.0,19,8,1521.79,190.22375,538,1.0,114,6,13,1
15907.0,3,3,881.87,293.95666666666665,477,0.0,174,1,12,1
15909.0,173,1,191.94,191.94,98,0.0,7,6,10,1
15910.0,0,8,1228.88,153.61,1013,0.0,215,3,11,1
15912.0,178,2,264.62,132.31,185,0.0,19,2,17,1
15916.0,16,10,1466.01,146.601,747,2.0,125,2,13,1
15917.0,247,1,123.1,123.1,42,0.0,12,2,10,1
15918.0,190,2,334.23,167.115,153,0.0,33,6,15,1
15919.0,19,2,525.69,262.845,385,0.0,103,6,11,1
15920.0,154,3,163.55,54.51666666666667,94,0.0,52,4,15,1
15921.0,172,1,323.03000000000003,323.03000000000003,162,0.0,24,0,11,1
15922.0,372,2,363.6,181.8,136,1.0,11,2,13,1
15923.0,372,1,127.08,127.08,122,0.0,21,3,12,1
15925.0,194,1,207.15,207.15,93,0.0,12,6,15,1
15930.0,67,1,426.63,426.63,139,0.0,21,0,14,1
15932.0,4,11,2461.85,223.80454545454543,2311,3.0,93,0,14,1
15933.0,21,3,1107.46,369.15333333333336,885,0.0,63,4,13,1
15935.0,239,1,108.03999999999999,108.03999999999999,114,0.0,11,3,13,1
15937.0,64,1,145.35,145.35,73,0.0,7,3,15,1
15938.0,112,5,404.58,80.916,240,0.0,13,3,10,1
15939.0,89,15,6087.26,405.81733333333335,4724,1.0,27,3,14,1
15940.0,311,1,35.8,35.8,4,0.0,1,1,16,1
15942.0,133,1,337.44,337.44,232,0.0,14,4,9,1
15944.0,276,1,325.1,325.1,50,0.0,6,1,10,1
15945.0,365,1,181.0,181.0,52,0.0,2,3,13,1
15947.0,82,1,1708.24,1708.24,898,0.0,29,6,10,1
15948.0,8,2,955.24,477.62,567,0.0,51,3,8,1
15949.0,16,2,364.72,182.36,284,0.0,12,3,17,1
15950.0,1,5,1684.46,336.892,712,1.0,86,3,11,1
15951.0,1,3,669.57,223.19000000000003,306,1.0,36,6,11,1
15952.0,33,4,781.91,195.4775,391,0.0,65,6,12,1
15953.0,15,10,1632.4299999999998,163.243,884,2.0,65,2,14,1
15955.0,24,16,4389.81,274.363125,2124,2.0,137,3,14,1
15957.0,31,1,428.89,428.89,211,0.0,40,1,12,1
15958.0,74,1,104.35,104.35,33,0.0,7,0,13,1
15963.0,19,2,470.76,235.38,298,0.0,26,1,13,1
15965.0,17,4,808.87,202.2175,434,0.0,88,4,10,1
15967.0,23,2,397.68,198.84,205,0.0,73,2,15,1
15969.0,2,4,582.9,145.725,120,1.0,20,1,12,1
15970.0,303,1,314.1,314.1,116,0.0,11,2,12,1
15971.0,17,12,4194.9,349.575,1716,0.0,9,1,10,1
15973.0,235,3,99.77000000000002,33.256666666666675,87,2.0,4,2,11,1
15974.0,39,8,3429.55,428.69375,2256,1.0,141,3,10,1
15975.0,84,1,371.01,371.01,243,0.0,24,4,13,1
15976.0,165,2,427.64,213.82,275,0.0,83,1,17,1
15977.0,17,2,1054.73,527.365,1016,0.0,48,1,13,1
15978.0,77,1,1098.78,1098.78,888,0.0,49,4,15,1
15980.0,88,3,2398.86,799.62,1560,0.0,40,0,9,1
15981.0,24,8,3408.48,426.06,1866,0.0,53,4,10,1
15983.0,22,4,1465.12,366.28,886,0.0,82,3,12,1
15984.0,2,11,2759.93,250.90272727272725,1805,1.0,217,6,14,1
15985.0,123,3,1037.42,345.8066666666667,836,1.0,29,6,11,1
15986.0,30,1,168.12,168.12,268,0.0,14,2,15,1
15987.0,12,7,1432.77,204.68142857142857,1533,0.0,110,3,12,1
15988.0,19,1,156.78,156.78,180,0.0,26,6,13,1
15990.0,44,2,792.11,396.055,443,0.0,52,2,15,1
15992.0,3,1,41.989999999999995,41.989999999999995,17,0.0,3,1,11,1
15993.0,8,10,2728.22,272.822,2022,3.0,335,2,16,1
15994.0,54,1,414.27,414.27,173,0.0,31,6,12,1
15996.0,88,7,1016.6800000000001,145.24,378,1.0,103,0,15,1
15998.0,36,6,3074.42,512.4033333333333,2028,1.0,373,1,12,1
16000.0,2,3,12393.7,4131.233333333334,5110,0.0,9,2,12,1
16003.0,29,5,2735.37,547.074,1185,0.0,82,3,9,1
16005.0,12,4,578.71,144.6775,280,0.0,173,6,13,1
16006.0,211,1,101.4,101.4,84,0.0,8,3,13,1
16007.0,47,4,1693.81,423.4525,1388,0.0,221,6,13,1
16008.0,23,3,478.78,159.59333333333333,323,0.0,29,2,10,1
16009.0,22,4,972.11,243.0275,366,0.0,68,6,11,1
16010.0,245,3,392.4,130.79999999999998,202,0.0,62,6,11,1
16011.0,8,16,3352.96,209.56,2035,0.0,99,3,16,1
16012.0,35,3,1415.29,471.7633333333333,799,0.0,87,4,13,1
16013.0,3,52,33453.45,643.3355769230768,13942,5.0,32,4,12,1
16014.0,35,4,637.58,159.395,254,1.0,123,6,16,1
16015.0,3,4,689.41,172.3525,903,1.0,145,4,12,1
16016.0,3,10,1440.06,144.006,600,2.0,156,2,12,1
16017.0,47,1,211.88,211.88,102,0.0,26,6,12,1
16018.0,39,2,408.90000000000003,204.45000000000002,190,0.0,26,6,13,1
16019.0,1,10,3450.2400000000002,345.024,1649,1.0,133,1,10,1
16020.0,16,3,851.01,283.67,487,0.0,42,2,13,1
16022.0,260,1,602.63,602.63,255,0.0,68,3,13,1
16023.0,46,3,719.81,239.93666666666664,358,0.0,90,1,14,1
16024.0,12,1,245.75,245.75,377,0.0,60,6,13,1
16025.0,29,1,439.65999999999997,439.65999999999997,338,0.0,28,3,11,1
16026.0,43,1,236.09,236.09,243,0.0,30,3,13,1
16027.0,91,6,934.62,155.77,1147,0.0,11,3,13,1
16029.0,38,66,60369.93,914.6959090909091,33687,4.0,43,1,11,1
16030.0,309,1,331.24,331.24,283,0.0,28,3,11,1
